long,lat,id,group,Cod.Dep,Departamento,Tipo,F,M,Casos,rango
-71.70482635,-0.06729382,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.70092867,-0.09745845,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.70092867,-0.09745845,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.70092867,-0.09745845,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.73645804,-0.15453439,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.73645804,-0.15453439,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.73645804,-0.15453439,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.71064772,-0.23234269,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.71064772,-0.23234269,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.71064772,-0.23234269,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.72919027,-0.23132512,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.72919027,-0.23132512,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.72919027,-0.23132512,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.74299749,-0.25235515,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.74299749,-0.25235515,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.74299749,-0.25235515,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-71.83086785,-0.27630439,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-71.83086785,-0.27630439,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-71.83086785,-0.27630439,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.04184961,-0.26916759,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.04184961,-0.26916759,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.04184961,-0.26916759,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.06272228,-0.3247038,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.06272228,-0.3247038,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.06272228,-0.3247038,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.15344437,-0.35532604,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.15344437,-0.35532604,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.15344437,-0.35532604,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.14802972,-0.39539449,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.14802972,-0.39539449,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.14802972,-0.39539449,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.17278963,-0.44393127,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.17278963,-0.44393127,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.17278963,-0.44393127,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.23061067,-0.4929759,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.23061067,-0.4929759,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.23061067,-0.4929759,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.24282992,-0.60526147,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.24282992,-0.60526147,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.24282992,-0.60526147,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.30558809,-0.65096791,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.30558809,-0.65096791,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.30558809,-0.65096791,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.39436867,-0.61411437,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.39436867,-0.61411437,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.39436867,-0.61411437,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.40779252,-0.56793621,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.40779252,-0.56793621,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.40779252,-0.56793621,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.42497003,-0.56228977,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.42497003,-0.56228977,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.42497003,-0.56228977,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.56280572,-0.70568693,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.56280572,-0.70568693,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.56280572,-0.70568693,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.67381422,-0.63517786,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.67381422,-0.63517786,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.67381422,-0.63517786,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.67764884,-0.61595794,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.67764884,-0.61595794,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.67764884,-0.61595794,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.74061909,-0.58010898,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.74061909,-0.58010898,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.74061909,-0.58010898,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.74972884,-0.5549956,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.74972884,-0.5549956,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.74972884,-0.5549956,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.81586184,-0.59920816,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.81586184,-0.59920816,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.81586184,-0.59920816,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.9172783,-0.61550949,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.9172783,-0.61550949,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.9172783,-0.61550949,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.93717641,-0.60584263,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.93717641,-0.60584263,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.93717641,-0.60584263,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-72.95891436,-0.55944067,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-72.95891436,-0.55944067,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-72.95891436,-0.55944067,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.01565668,-0.52686734,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.01565668,-0.52686734,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.01565668,-0.52686734,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.05330217,-0.5466977,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.05330217,-0.5466977,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.05330217,-0.5466977,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.07479204,-0.62128878,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.07479204,-0.62128878,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.07479204,-0.62128878,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.1214239,-0.60413148,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.1214239,-0.60413148,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.1214239,-0.60413148,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.20298424,-0.62647678,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.20298424,-0.62647678,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.20298424,-0.62647678,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.33187632,-0.50610043,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.33187632,-0.50610043,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.33187632,-0.50610043,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.37850404,-0.53626204,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.37850404,-0.53626204,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.37850404,-0.53626204,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.43034487,-0.51089664,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.43034487,-0.51089664,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.43034487,-0.51089664,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.51047859,-0.52427369,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.51047859,-0.52427369,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.51047859,-0.52427369,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.53319433,-0.48773755,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.53319433,-0.48773755,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.53319433,-0.48773755,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.56835523,-0.51683429,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.56835523,-0.51683429,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.56835523,-0.51683429,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.58464934,-0.44911617,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.58464934,-0.44911617,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.58464934,-0.44911617,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.60815617,-0.43915436,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.60815617,-0.43915436,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.60815617,-0.43915436,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.65139825,-0.45716882,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.65139825,-0.45716882,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.65139825,-0.45716882,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.63925929,-0.41886026,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.63925929,-0.41886026,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.63925929,-0.41886026,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.68567957,-0.41767506,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.68567957,-0.41767506,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.68567957,-0.41767506,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.71366238,-0.38264659,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.71366238,-0.38264659,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.71366238,-0.38264659,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.73480667,-0.38157242,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.73480667,-0.38157242,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.73480667,-0.38157242,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.76342715,-0.40746101,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.76342715,-0.40746101,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.76342715,-0.40746101,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.81848497,-0.4111884,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.81848497,-0.4111884,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.81848497,-0.4111884,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-73.88141177,-0.36992846,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-73.88141177,-0.36992846,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-73.88141177,-0.36992846,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.00723135,-0.34058312,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.00723135,-0.34058312,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.00723135,-0.34058312,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.03840017,-0.30605996,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.03840017,-0.30605996,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.03840017,-0.30605996,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.04466861,-0.27476264,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.04466861,-0.27476264,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.04466861,-0.27476264,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.08176285,-0.27982039,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.08176285,-0.27982039,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.08176285,-0.27982039,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.11156898,-0.2350761,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.11156898,-0.2350761,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.11156898,-0.2350761,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.13473477,-0.23355671,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.13473477,-0.23355671,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.13473477,-0.23355671,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.15820253,-0.26310753,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.15820253,-0.26310753,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.15820253,-0.26310753,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.18144381,-0.263943,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.18144381,-0.263943,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.18144381,-0.263943,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.20030801,-0.20977884,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.20030801,-0.20977884,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.20030801,-0.20977884,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.21758795,-0.21008256,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.21758795,-0.21008256,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.21758795,-0.21008256,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.23403812,-0.23758219,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.23403812,-0.23758219,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.23403812,-0.23758219,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.28821666,-0.20233326,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.28821666,-0.20233326,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.28821666,-0.20233326,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.26550325,-0.14444736,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.26550325,-0.14444736,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.26550325,-0.14444736,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.30625043,-0.14604228,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.30625043,-0.14604228,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.30625043,-0.14604228,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.34186602,-0.10965433,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.34186602,-0.10965433,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.34186602,-0.10965433,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.40185448,-0.11428764,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.40185448,-0.11428764,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.40185448,-0.11428764,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.44627421,-0.13959588,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.44627421,-0.13959588,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.44627421,-0.13959588,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.42335951,-0.09795489,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.42335951,-0.09795489,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.42335951,-0.09795489,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.45437192,-0.07075913,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.45437192,-0.07075913,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.45437192,-0.07075913,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.47482128,-0.1303153,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.47482128,-0.1303153,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.47482128,-0.1303153,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.49323274,-0.13791146,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.49323274,-0.13791146,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.49323274,-0.13791146,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.51896255,-0.0886102,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.51896255,-0.0886102,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.51896255,-0.0886102,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.53465742,-0.09514292,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.53465742,-0.09514292,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.53465742,-0.09514292,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.53020599,-0.12598443,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.53020599,-0.12598443,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.53020599,-0.12598443,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.63176809,-0.0884568,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.63176809,-0.0884568,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.63176809,-0.0884568,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.6165344,-0.05630803,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.6165344,-0.05630803,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.6165344,-0.05630803,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.64644434,-0.03841971,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.64644434,-0.03841971,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.64644434,-0.03841971,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.67771523,-0.06013084,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.67771523,-0.06013084,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.67771523,-0.06013084,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.65637061,-0.01157266,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.65637061,-0.01157266,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.65637061,-0.01157266,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.70459901,0.03984795,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.70459901,0.03984795,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.70459901,0.03984795,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.65647927,0.06573816,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.65647927,0.06573816,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.65647927,0.06573816,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.71337593,0.09419933,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.71337593,0.09419933,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.71337593,0.09419933,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.67529091,0.09973474,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.67529091,0.09973474,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.67529091,0.09973474,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.68056159,0.16540431,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.68056159,0.16540431,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.68056159,0.16540431,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.73654422,0.20960596,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.73654422,0.20960596,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.73654422,0.20960596,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.84086565,0.21304071,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.84086565,0.21304071,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.84086565,0.21304071,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.89297922,0.24919738,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.89297922,0.24919738,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.89297922,0.24919738,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.95938188,0.24248806,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.95938188,0.24248806,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.95938188,0.24248806,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.00388806,0.27320303,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.00388806,0.27320303,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.00388806,0.27320303,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.01057733,0.29145045,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.01057733,0.29145045,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.01057733,0.29145045,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.97988597,0.31462026,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.97988597,0.31462026,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.97988597,0.31462026,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.00713615,0.34227336,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.00713615,0.34227336,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.00713615,0.34227336,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.01664643,0.38289636,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.01664643,0.38289636,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.01664643,0.38289636,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.98464928,0.39996035,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.98464928,0.39996035,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.98464928,0.39996035,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-74.98619712,0.41850727,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-74.98619712,0.41850727,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-74.98619712,0.41850727,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.03386138,0.48426239,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.03386138,0.48426239,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.03386138,0.48426239,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.10585909,0.47376101,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.10585909,0.47376101,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.10585909,0.47376101,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.10117752,0.51193996,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.10117752,0.51193996,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.10117752,0.51193996,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.15525764,0.48090443,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.15525764,0.48090443,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.15525764,0.48090443,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.2176705,0.48745842,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.2176705,0.48745842,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
-75.2176705,0.48745842,6,6.1,18,Caquetá,Fallecido,117,223,340,0 - 1000
-75.19845995,0.50469141,6,6.1,18,Caquetá,Activo,480,623,1103,0 - 2000
-75.19845995,0.50469141,6,6.1,18,Caquetá,Recuperado,4223,4204,8427,0 - 20000
